Specimen properties : Length,62,mm,Unnamed: 3,Unnamed: 4,This ,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Stress-Strain,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Linear,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Modulus,Unnamed: 35,Failure,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
121.224,4.82545,10.63363,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.324,4.84217,10.81359,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.424,4.85871,11.00971,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.524,4.87554,11.3312,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.624,4.89209,11.63972,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.724,4.90875,11.87155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.824,4.92552,12.23529,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.924,4.94207,12.52622,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.024,4.95879,12.87086,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.124,4.97539,13.18543,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.224,4.99222,13.51752,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.324,5.00865,13.90401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.424,5.02537,14.22884,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.524,5.0422,14.60664,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.624,5.05875,15.0051,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.724,5.07535,15.34755,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.824,5.09212,15.73706,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.924,5.10884,16.05992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.024,5.12539,16.43835,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.124,5.1421,16.85989,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.224,5.15888,17.30937,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.324,5.17542,17.71517,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.424,5.19197,18.13613,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.524,5.20891,18.4934,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.624,5.2254,18.90785,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.724,5.24206,19.38201,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.824,5.25878,19.81361,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.924,5.2755,20.21941,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.024,5.2921,20.66925,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.124,5.30859,21.10872,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.224,5.32559,21.46717,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.324,5.34208,21.9209,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.424,5.35874,22.32227,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.524,5.3754,22.69301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.624,5.39217,23.17704,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.724,5.40872,23.58786,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.824,5.42538,24.07261,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.924,5.44221,24.51068,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.024,5.45876,24.99679,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.124,5.4753,25.48498,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.224,5.49219,25.97268,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.324,5.50879,26.40346,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.424,5.52534,26.725,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.524,5.54211,27.35575,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.624,5.55883,27.93706,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.724,5.57543,28.47985,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.824,5.59198,29.05279,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.924,5.60887,29.62491,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.024,5.62547,30.15669,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.124,5.64202,30.78882,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.224,5.65885,31.36975,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.324,5.67545,32.05609,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.424,5.69211,32.64842,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.524,5.70866,33.3154,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.624,5.72554,33.9233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.724,5.74198,34.57851,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.824,5.75869,35.29763,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.924,5.77552,35.978,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.024,5.79207,36.65199,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.124,5.80873,37.34523,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.224,5.82545,38.05082,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.324,5.84222,38.81736,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.424,5.85871,39.53172,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.486,5.86897,40.01676,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.488,5.86931,40.03316,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.588,5.85712,39.71509,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.688,5.83644,38.2161,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.788,5.8191,37.17297,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.888,5.8025,36.20435,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.988,5.78589,35.32257,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.088,5.76906,34.4073,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.188,5.75246,33.4425,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.288,5.73586,32.60957,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.388,5.71925,31.8252,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.488,5.70242,31.05352,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.588,5.68588,30.28339,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.688,5.66922,29.49411,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.788,5.65239,28.81063,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.888,5.63578,28.07259,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.988,5.61918,27.38878,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.088,5.60246,26.71541,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.188,5.58569,26.03821,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.288,5.5692,25.43564,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.388,5.55248,24.72896,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.488,5.53571,24.13729,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.588,5.51911,23.53833,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.688,5.5025,22.92436,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.788,5.48573,22.36209,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.888,5.46913,21.86418,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.988,5.45247,21.4117,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.088,5.43581,20.7868,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.188,5.41903,20.26489,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.288,5.40249,19.73759,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.388,5.38588,19.31762,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.488,5.369,18.83966,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.588,5.35251,18.2909,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.688,5.33579,17.86494,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.788,5.31919,17.46863,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.888,5.30236,17.00153,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.988,5.28592,16.64941,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.088,5.26915,16.19821,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.188,5.25232,15.83016,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.288,5.23577,15.41781,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.388,5.21917,15.02987,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.488,5.2024,14.69123,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.588,5.18568,14.28364,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.688,5.16919,13.93012,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.788,5.15247,13.51437,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.888,5.1357,13.1706,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.988,5.1191,12.88456,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.088,5.10249,12.4605,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.188,5.08561,12.12831,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.288,5.06917,11.78366,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.388,5.05246,11.45647,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.488,5.0358,11.1237,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.588,5.01902,10.83279,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.688,5.00253,10.52483,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.788,4.98582,10.20317,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.888,4.96899,9.97976,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.988,4.9525,9.68402,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.088,4.93578,9.39462,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.188,4.91906,9.11943,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.288,4.9024,8.87125,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.388,4.8858,8.55369,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.488,4.86914,8.37862,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.588,4.85231,8.1015,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.688,4.83582,7.81401,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.788,4.81916,7.61553,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.888,4.80239,7.41252,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.988,4.78578,7.10523,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.088,4.76918,6.98591,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.188,4.75241,6.71995,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.288,4.73575,6.56775,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.388,4.71914,6.34887,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.488,4.70248,6.148,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.588,4.68565,5.97175,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.688,4.66916,5.72419,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.788,4.6525,5.5324,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.888,4.63567,5.35647,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.988,4.61907,5.27182,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.088,4.60247,5.11721,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.188,4.58586,4.88766,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.288,4.56898,4.80609,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.388,4.55254,4.58437,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.488,4.53583,4.43817,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.588,4.51905,4.28506,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.688,4.50245,4.17192,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.788,4.48579,4.0844,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.888,4.46913,4.07847,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.988,4.4523,3.96649,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.088,4.43581,3.83301,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.188,4.41915,3.75327,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.288,4.40232,3.64281,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.388,4.38577,3.44651,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.488,4.36917,3.31707,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.588,4.3524,3.1731,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.688,4.33579,3.10021,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.788,4.31913,2.98274,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.888,4.30253,2.85451,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.988,4.2857,2.77585,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.088,4.26915,2.64366,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.188,4.25255,2.56018,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.288,4.23566,2.42929,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.388,4.21912,2.34152,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.488,4.2024,2.27601,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.588,4.1858,2.24769,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.688,4.16897,2.16046,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.788,4.15248,2.15308,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.888,4.13576,2.08465,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.988,4.1191,2.12617,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.088,4.1025,2.0692,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.188,4.08589,1.95536,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.288,4.06906,1.92914,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.388,4.0524,1.80958,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.488,4.0358,1.71298,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.588,4.01908,1.62708,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.688,4.00231,1.64125,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.788,3.98576,1.57151,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.888,3.96922,1.61109,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.988,3.95233,1.61002,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.088,3.93578,1.49071,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.188,3.91912,1.5289,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.288,3.90241,1.44038,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.388,3.88569,1.3358,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.488,3.8692,1.32834,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.588,3.85248,1.1986,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.688,3.83565,1.19405,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.788,3.81916,1.11446,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.888,3.8025,1.09709,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.988,3.78579,1.14611,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.038,3.7774,0.99715,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.04,3.77706,0.99271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.042,3.77672,0.99041,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.142,3.78919,1.04533,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.242,3.81061,1.12986,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.342,3.82772,1.18575,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.442,3.84444,1.29426,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.542,3.8611,1.32027,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.642,3.8777,1.43679,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.742,3.89436,1.51603,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.842,3.91125,1.54787,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.942,3.92768,1.50989,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.042,3.9444,1.61431,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.142,3.96111,1.57984,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.242,3.97783,1.7378,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.342,3.99432,1.83208,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.442,4.01109,1.90536,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.542,4.02781,2.03464,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.642,4.04441,1.99825,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.742,4.06102,2.04488,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.842,4.07785,2.10622,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.942,4.09445,2.21366,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.042,4.111,2.37606,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.142,4.12783,2.46354,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.242,4.14437,2.5963,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.342,4.16109,2.75282,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.442,4.17764,2.88428,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.542,4.19452,3.02743,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.642,4.21101,3.16227,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.742,4.22767,3.30729,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.842,4.2445,3.50127,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.942,4.26099,3.58136,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.042,4.27782,3.79692,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.142,4.29437,3.88484,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.242,4.31126,4.04953,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.342,4.32769,4.05784,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.442,4.34441,4.22565,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.542,4.36112,4.32854,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.642,4.37784,4.50101,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.742,4.39427,4.71246,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.842,4.41116,4.88273,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.942,4.42782,5.06606,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.042,4.44437,5.21766,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.142,4.46114,5.44654,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.242,4.47786,5.70138,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.342,4.4944,5.88549,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.442,4.51101,6.06498,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.542,4.52784,6.29939,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.642,4.54438,6.45074,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.742,4.5611,6.70699,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.842,4.5777,6.92338,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.942,4.59448,7.13905,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.042,4.61108,7.3359,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.142,4.62768,7.59977,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.242,4.64457,7.80705,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.342,4.66106,8.03687,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.442,4.67772,8.27895,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.542,4.69438,8.47457,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.642,4.71115,8.71551,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.742,4.72764,8.91121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.842,4.74447,9.13838,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.942,4.76113,9.32263,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.042,4.77779,9.46087,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
